 SOUID,    DATE,   RR, Q_RR
107650,19980912,  106,    0
107650,19980913,    0,    0
107650,19980914,    6,    0
107650,19980915,   20,    0
107650,19980916,    0,    0
107650,19980917,    0,    0
107650,19980918,    0,    0
107650,19980919,    0,    0
107650,19980920,    0,    0
107650,19980921,    0,    0
107650,19980922,    0,    0
107650,19980923,    0,    0
107650,19980924,    0,    0
107650,19980925,    4,    0
107650,19980926,  214,    0
107650,19980927,   36,    0
107650,19980928,    0,    0
107650,19980929,   36,    0
107650,19980930,  170,    0
107650,19981001,    0,    0
107650,19981002,    0,    0
107650,19981003,    0,    0
107650,19981004,   14,    0
107650,19981005,  114,    0
107650,19981006,    0,    0
107650,19981007,    2,    0
107650,19981008,    0,    0
107650,19981009,   28,    0
107650,19981010,   14,    0
107650,19981011,    0,    0
107650,19981012,    8,    0
107650,19981013,   28,    0
107650,19981014,   12,    0
107650,19981015,    0,    0
107650,19981016,  110,    0
107650,19981017,    0,    0
107650,19981018,    0,    0
107650,19981019,    0,    0
107650,19981020,   32,    0
107650,19981021,    0,    0
107650,19981022,   82,    0
107650,19981023,   34,    0
107650,19981024,  158,    0
107650,19981025,   18,    0
107650,19981026,   48,    0
107650,19981027,   48,    0
107650,19981028,   16,    0
107650,19981029,   14,    0
107650,19981030,   14,    0
107650,19981031,  244,    0
107650,19981101,   12,    0
107650,19981102,   98,    0
107650,19981103,   38,    0
107650,19981104,    0,    0
107650,19981105,   20,    0
107650,19981106,    0,    0
107650,19981107,   44,    0
107650,19981108,   56,    0
107650,19981109,   52,    0
107650,19981110,    0,    0
107650,19981111,   22,    0
107650,19981112,    0,    0
107650,19981113,  102,    0
107650,19981114,    2,    0
107650,19981115,    2,    0
107650,19981116,    0,    0
107650,19981117,    2,    0
107650,19981118,    0,    0
107650,19981119,    2,    0
107650,19981120,    0,    0
107650,19981121,    0,    0
107650,19981122,    0,    0
107650,19981123,    0,    0
107650,19981124,   78,    0
107650,19981125,    0,    0
107650,19981126,    4,    0
107650,19981127,    1,    0
107650,19981128,   35,    0
107650,19981129,    0,    0
107650,19981130,    0,    0
107650,19981201,    0,    0
107650,19981202,    0,    0
107650,19981203,    2,    0
107650,19981204,    0,    0
107650,19981205,    2,    0
107650,19981206,    0,    0
107650,19981207,    2,    0
107650,19981208,   22,    0
107650,19981209,    0,    0
107650,19981210,   54,    0
107650,19981211,    4,    0
107650,19981212,   20,    0
107650,19981213,    0,    0
107650,19981214,    4,    0
107650,19981215,   27,    0
107650,19981216,    0,    0
107650,19981217,   12,    0
107650,19981218,   39,    0
107650,19981219,    0,    0
107650,19981220,    0,    0
107650,19981221,    4,    0
107650,19981222,    6,    0
107650,19981223,   80,    0
107650,19981224,   34,    0
107650,19981225,   48,    0
107650,19981226,   66,    0
107650,19981227,    4,    0
107650,19981228,    0,    0
107650,19981229,    0,    0
107650,19981230,   52,    0
107650,19981231,   10,    0
107650,19990101,   34,    0
107650,19990102,   66,    0
107650,19990103,   36,    0
107650,19990104,    2,    0
107650,19990105,    0,    0
107650,19990106,   26,    0
107650,19990107,   38,    0
107650,19990108,   60,    0
107650,19990109,    0,    0
107650,19990110,    0,    0
107650,19990111,   12,    0
107650,19990112,   72,    0
107650,19990113,    6,    0
107650,19990114,    8,    0
107650,19990115,  130,    0
107650,19990116,    0,    0
107650,19990117,    0,    0
107650,19990118,   29,    0
107650,19990119,   72,    0
107650,19990120,    4,    0
107650,19990121,    1,    0
107650,19990122,    1,    0
107650,19990123,   10,    0
107650,19990124,    0,    0
107650,19990125,    0,    0
107650,19990126,   50,    0
107650,19990127,   14,    0
107650,19990128,    2,    0
107650,19990129,    6,    0
107650,19990130,    8,    0
107650,19990131,    0,    0
107650,19990201,    0,    0
107650,19990202,    0,    0
107650,19990203,    0,    0
107650,19990204,    0,    0
107650,19990205,    2,    0
107650,19990206,   48,    0
107650,19990207,    0,    0
107650,19990208,   12,    0
107650,19990209,    0,    0
107650,19990210,    0,    0
107650,19990211,    2,    0
107650,19990212,    0,    0
107650,19990213,    0,    0
107650,19990214,    9,    0
107650,19990215,    2,    0
107650,19990216,    0,    0
107650,19990217,   10,    0
107650,19990218,   14,    0
107650,19990219,    4,    0
107650,19990220,    4,    0
107650,19990221,   16,    0
107650,19990222,    6,    0
107650,19990223,   15,    0
107650,19990224,    0,    0
107650,19990225,    0,    0
107650,19990226,   53,    0
107650,19990227,    0,    0
107650,19990228,   14,    0
107650,19990301,    6,    0
107650,19990302,   78,    0
107650,19990303,   48,    0
107650,19990304,    2,    0
107650,19990305,    0,    0
107650,19990306,   14,    0
107650,19990307,   30,    0
107650,19990308,    0,    0
107650,19990309,    2,    0
107650,19990310,    0,    0
107650,19990311,    0,    0
107650,19990312,   38,    0
107650,19990313,    0,    0
107650,19990314,    0,    0
107650,19990315,    0,    0
107650,19990316,    0,    0
107650,19990317,    0,    0
107650,19990318,    0,    0
107650,19990319,    0,    0
107650,19990320,   10,    0
107650,19990321,    6,    0
107650,19990322,    0,    0
107650,19990323,    0,    0
107650,19990324,    0,    0
107650,19990325,   14,    0
107650,19990326,    0,    0
107650,19990327,    0,    0
107650,19990328,    0,    0
107650,19990329,    6,    0
107650,19990330,    2,    0
107650,19990331,    0,    0
107650,19990401,    0,    0
107650,19990402,    0,    0
107650,19990403,    0,    0
107650,19990404,    4,    0
107650,19990405,    0,    0
107650,19990406,    4,    0
107650,19990407,    0,    0
107650,19990408,    0,    0
107650,19990409,    0,    0
107650,19990410,    0,    0
107650,19990411,   68,    0
107650,19990412,   34,    0
107650,19990413,   16,    0
107650,19990414,    0,    0
107650,19990415,   16,    0
107650,19990416,   12,    0
107650,19990417,    4,    0
107650,19990418,    0,    0
107650,19990419,   14,    0
107650,19990420,   80,    0
107650,19990421,    8,    0
107650,19990422,   18,    0
107650,19990423,   36,    0
107650,19990424,    0,    0
107650,19990425,   34,    0
107650,19990426,    2,    0
107650,19990427,    0,    0
107650,19990428,    0,    0
107650,19990429,    0,    0
107650,19990430,    0,    0
107650,19990501,    0,    0
107650,19990502,    0,    0
107650,19990503,    0,    0
107650,19990504,    0,    0
107650,19990505,   12,    0
107650,19990506,    2,    0
107650,19990507,   44,    0
107650,19990508,    8,    0
107650,19990509,    0,    0
107650,19990510,   10,    0
107650,19990511,    0,    0
107650,19990512,   34,    0
107650,19990513,   24,    0
107650,19990514,   24,    0
107650,19990515,    0,    0
107650,19990516,    0,    0
107650,19990517,    4,    0
107650,19990518,    2,    0
107650,19990519,    8,    0
107650,19990520,    2,    0
107650,19990521,    0,    0
107650,19990522,    0,    0
107650,19990523,    0,    0
107650,19990524,    0,    0
107650,19990525,    0,    0
107650,19990526,    0,    0
107650,19990527,    2,    0
107650,19990528,    0,    0
107650,19990529,  100,    0
107650,19990530,   82,    0
107650,19990531,    0,    0
107650,19990601,  438,    0
107650,19990602,   38,    0
107650,19990603,   40,    0
107650,19990604,   10,    0
107650,19990605,   40,    0
107650,19990606,   18,    0
107650,19990607,   60,    0
107650,19990608,    0,    0
107650,19990609,    0,    0
107650,19990610,    0,    0
107650,19990611,   14,    0
107650,19990612,    2,    0
107650,19990613,    0,    0
107650,19990614,    2,    0
107650,19990615,    0,    0
107650,19990616,    0,    0
107650,19990617,    0,    0
107650,19990618,    0,    0
107650,19990619,   10,    0
107650,19990620,    8,    0
107650,19990621,    0,    0
107650,19990622,    0,    0
107650,19990623,    0,    0
107650,19990624,    0,    0
107650,19990625,    0,    0
107650,19990626,    2,    0
107650,19990627,    6,    0
107650,19990628,  150,    0
107650,19990629,  142,    0
107650,19990630,    2,    0
107650,19990701,    2,    0
107650,19990702,   54,    0
107650,19990703,    0,    0
107650,19990704,    2,    0
107650,19990705,    2,    0
107650,19990706,    0,    0
107650,19990707,    0,    0
107650,19990708,    0,    0
107650,19990709,    0,    0
107650,19990710,    0,    0
107650,19990711,    0,    0
107650,19990712,    0,    0
107650,19990713,    0,    0
107650,19990714,    0,    0
107650,19990715,    0,    0
107650,19990716,    0,    0
107650,19990717,    0,    0
107650,19990718,    0,    0
107650,19990719,   26,    0
107650,19990720,    0,    0
107650,19990721,    0,    0
107650,19990722,    0,    0
107650,19990723,    0,    0
107650,19990724,    0,    0
107650,19990725,    0,    0
107650,19990726,    0,    0
107650,19990727,    0,    0
107650,19990728,    0,    0
107650,19990729,    0,    0
107650,19990730,    0,    0
107650,19990731,    0,    0
107650,19990801,    0,    0
107650,19990802,   10,    0
107650,19990803,   12,    0
107650,19990804,  144,    0
107650,19990805,    0,    0
107650,19990806,   60,    0
107650,19990807,   30,    0
107650,19990808,  274,    0
107650,19990809,  384,    0
107650,19990810,    0,    0
107650,19990811,    0,    0
107650,19990812,    4,    0
107650,19990813,    6,    0
107650,19990814,   28,    0
107650,19990815,    2,    0
107650,19990816,   42,    0
107650,19990817,   46,    0
107650,19990818,  190,    0
107650,19990819,    0,    0
107650,19990820,    0,    0
107650,19990821,    0,    0
107650,19990822,    0,    0
107650,19990823,    0,    0
107650,19990824,    0,    0
107650,19990825,   16,    0
107650,19990826,    0,    0
107650,19990827,    0,    0
107650,19990828,    0,    0
107650,19990829,    0,    0
107650,19990830,    0,    0
107650,19990831,    0,    0
107650,19990901,    0,    0
107650,19990902,    0,    0
107650,19990903,    0,    0
107650,19990904,    0,    0
107650,19990905,   36,    0
107650,19990906,    0,    0
107650,19990907,    0,    0
107650,19990908,    8,    0
107650,19990909,    0,    0
107650,19990910,    0,    0
107650,19990911,    0,    0
107650,19990912,    0,    0
107650,19990913,   12,    0
107650,19990914,   42,    0
107650,19990915,   18,    0
107650,19990916,   61,    0
107650,19990917,    0,    0
107650,19990918,    8,    0
107650,19990919,  148,    0
107650,19990920,   86,    0
107650,19990921,    6,    0
107650,19990922,  178,    0
107650,19990923,   76,    0
107650,19990924,   50,    0
107650,19990925,   16,    0
107650,19990926,   26,    0
107650,19990927,    4,    0
107650,19990928,    6,    0
107650,19990929,   86,    0
107650,19990930,    0,    0
107650,19991001,   72,    0
107650,19991002,    0,    0
107650,19991003,    8,    0
107650,19991004,    0,    0
107650,19991005,    0,    0
107650,19991006,    0,    0
107650,19991007,    8,    0
107650,19991008,    0,    0
107650,19991009,    0,    0
107650,19991010,    0,    0
107650,19991011,    0,    0
107650,19991012,    0,    0
107650,19991013,    0,    0
107650,19991014,    0,    0
107650,19991015,    0,    0
107650,19991016,    0,    0
107650,19991017,    0,    0
107650,19991018,    0,    0
107650,19991019,    0,    0
107650,19991020,   64,    0
107650,19991021,   52,    0
107650,19991022,   50,    0
107650,19991023,  178,    0
107650,19991024,   46,    0
107650,19991025,    2,    0
107650,19991026,    0,    0
107650,19991027,    0,    0
107650,19991028,    2,    0
107650,19991029,    2,    0
107650,19991030,    4,    0
107650,19991031,    4,    0
107650,19991101,   10,    0
107650,19991102,    0,    0
107650,19991103,    0,    0
107650,19991104,    0,    0
107650,19991105,   66,    0
107650,19991106,    0,    0
107650,19991107,    0,    0
107650,19991108,    2,    0
107650,19991109,    0,    0
107650,19991110,    0,    0
107650,19991111,    4,    0
107650,19991112,    0,    0
107650,19991113,    0,    0
107650,19991114,    0,    0
107650,19991115,   16,    0
107650,19991116,   22,    0
107650,19991117,   26,    0
107650,19991118,    4,    0
107650,19991119,    4,    0
107650,19991120,    0,    0
107650,19991121,    8,    0
107650,19991122,    2,    0
107650,19991123,    0,    0
107650,19991124,    6,    0
107650,19991125,    0,    0
107650,19991126,   44,    0
107650,19991127,    0,    0
107650,19991128,   34,    0
107650,19991129,   62,    0
107650,19991130,    2,    0
107650,19991201,    2,    0
107650,19991202,    0,    0
107650,19991203,   16,    0
107650,19991204,    2,    0
107650,19991205,    0,    0
107650,19991206,    2,    0
107650,19991207,   14,    0
107650,19991208,   36,    0
107650,19991209,    0,    0
107650,19991210,   28,    0
107650,19991211,   21,    0
107650,19991212,   58,    0
107650,19991213,   28,    0
107650,19991214,    2,    0
107650,19991215,    0,    0
107650,19991216,    2,    0
107650,19991217,   18,    0
107650,19991218,   39,    0
107650,19991219,    0,    0
107650,19991220,   16,    0
107650,19991221,    2,    0
107650,19991222,   74,    0
107650,19991223,  106,    0
107650,19991224,  112,    0
107650,19991225,   64,    0
107650,19991226,   28,    0
107650,19991227,    0,    0
107650,19991228,    0,    0
107650,19991229,   14,    0
107650,19991230,   78,    0
107650,19991231,   10,    0
107650,20000101,    0,    0
107650,20000102,    2,    0
107650,20000103,   60,    0
107650,20000104,    2,    0
107650,20000105,    8,    0
107650,20000106,    0,    0
107650,20000107,   20,    0
107650,20000108,    0,    0
107650,20000109,    2,    0
107650,20000110,    0,    0
107650,20000111,    0,    0
107650,20000112,   28,    0
107650,20000113,    2,    0
107650,20000114,    3,    0
107650,20000115,    0,    0
107650,20000116,    0,    0
107650,20000117,    0,    0
107650,20000118,    2,    0
107650,20000119,    0,    0
107650,20000120,    0,    0
107650,20000121,    2,    0
107650,20000122,   12,    0
107650,20000123,    0,    0
107650,20000124,    0,    0
107650,20000125,    0,    0
107650,20000126,    0,    0
107650,20000127,    0,    0
107650,20000128,   22,    0
107650,20000129,    0,    0
107650,20000130,    0,    0
107650,20000131,    0,    0
107650,20000201,   98,    0
107650,20000202,    0,    0
107650,20000203,    0,    0
107650,20000204,    0,    0
107650,20000205,    0,    0
107650,20000206,   18,    0
107650,20000207,   38,    0
107650,20000208,   22,    0
107650,20000209,    6,    0
107650,20000210,   30,    0
107650,20000211,   38,    0
107650,20000212,    8,    0
107650,20000213,    0,    0
107650,20000214,   18,    0
107650,20000215,   12,    0
107650,20000216,    0,    0
107650,20000217,   22,    0
107650,20000218,    2,    0
107650,20000219,    2,    0
107650,20000220,    6,    0
107650,20000221,    0,    0
107650,20000222,    0,    0
107650,20000223,    0,    0
107650,20000224,  168,    0
107650,20000225,    0,    0
107650,20000226,    0,    0
107650,20000227,   52,    0
107650,20000228,   26,    0
107650,20000229,   56,    0
107650,20000301,    2,    0
107650,20000302,   72,    0
107650,20000303,    2,    0
107650,20000304,    0,    0
107650,20000305,    0,    0
107650,20000306,    0,    0
107650,20000307,    0,    0
107650,20000308,    0,    0
107650,20000309,    0,    0
107650,20000310,    0,    0
107650,20000311,    0,    0
107650,20000312,    0,    0
107650,20000313,    0,    0
107650,20000314,    0,    0
107650,20000315,    0,    0
107650,20000316,    0,    0
107650,20000317,    0,    0
107650,20000318,    0,    0
107650,20000319,    0,    0
107650,20000320,    0,    0
107650,20000321,    0,    0
107650,20000322,    0,    0
107650,20000323,   16,    0
107650,20000324,    2,    0
107650,20000325,   26,    0
107650,20000326,    8,    0
107650,20000327,   20,    0
107650,20000328,   12,    0
107650,20000329,    0,    0
107650,20000330,    0,    0
107650,20000331,    0,    0
107650,20000401,    6,    0
107650,20000402,  160,    0
107650,20000403,  172,    0
107650,20000404,   12,    0
107650,20000405,    0,    0
107650,20000406,    0,    0
107650,20000407,    0,    0
107650,20000408,   36,    0
107650,20000409,    0,    0
107650,20000410,    6,    0
107650,20000411,   60,    0
107650,20000412,   64,    0
107650,20000413,   18,    0
107650,20000414,  118,    0
107650,20000415,   18,    0
107650,20000416,   26,    0
107650,20000417,   56,    0
107650,20000418,   52,    0
107650,20000419,   24,    0
107650,20000420,   20,    0
107650,20000421,    8,    0
107650,20000422,    0,    0
107650,20000423,    2,    0
107650,20000424,   50,    0
107650,20000425,   38,    0
107650,20000426,    2,    0
107650,20000427,    0,    0
107650,20000428,   48,    0
107650,20000429,    0,    0
107650,20000430,    0,    0
107650,20000501,    0,    0
107650,20000502,    2,    0
107650,20000503,    0,    0
107650,20000504,    0,    0
107650,20000505,    0,    0
107650,20000506,    0,    0
107650,20000507,    0,    0
107650,20000508,    2,    0
107650,20000509,    0,    0
107650,20000510,   46,    0
107650,20000511,   26,    0
107650,20000512,    0,    0
107650,20000513,    0,    0
107650,20000514,   24,    0
107650,20000515,    0,    0
107650,20000516,    0,    0
107650,20000517,   42,    0
107650,20000518,   44,    0
107650,20000519,   20,    0
107650,20000520,  116,    0
107650,20000521,   18,    0
107650,20000522,    0,    0
107650,20000523,   22,    0
107650,20000524,   86,    0
107650,20000525,    2,    0
107650,20000526,  188,    0
107650,20000527,  190,    0
107650,20000528,   30,    0
107650,20000529,    0,    0
107650,20000530,    0,    0
107650,20000531,   14,    0
107650,20000601,    0,    0
107650,20000602,    0,    0
107650,20000603,    0,    0
107650,20000604,    0,    0
107650,20000605,    0,    0
107650,20000606,    0,    0
107650,20000607,    0,    0
107650,20000608,    2,    0
107650,20000609,   42,    0
107650,20000610,    0,    0
107650,20000611,    0,    0
107650,20000612,    0,    0
107650,20000613,    0,    0
107650,20000614,    0,    0
107650,20000615,    0,    0
107650,20000616,    0,    0
107650,20000617,    0,    0
107650,20000618,    0,    0
107650,20000619,    0,    0
107650,20000620,   38,    0
107650,20000621,    0,    0
107650,20000622,   24,    0
107650,20000623,    0,    0
107650,20000624,    0,    0
107650,20000625,    0,    0
107650,20000626,    0,    0
107650,20000627,    0,    0
107650,20000628,    0,    0
107650,20000629,   82,    0
107650,20000630,    4,    0
107650,20000701,    2,    0
107650,20000702,    2,    0
107650,20000703,    0,    0
107650,20000704,  170,    0
107650,20000705,    0,    0
107650,20000706,    4,    0
107650,20000707,    0,    0
107650,20000708,    6,    0
107650,20000709,   90,    0
107650,20000710,  104,    0
107650,20000711,    0,    0
107650,20000712,   42,    0
107650,20000713,   48,    0
107650,20000714,    0,    0
107650,20000715,    0,    0
107650,20000716,    0,    0
107650,20000717,    0,    0
107650,20000718,    0,    0
107650,20000719,    0,    0
107650,20000720,    0,    0
107650,20000721,    0,    0
107650,20000722,    0,    0
107650,20000723,    0,    0
107650,20000724,    0,    0
107650,20000725,    0,    0
107650,20000726,    0,    0
107650,20000727,    0,    0
107650,20000728,   58,    0
107650,20000729,    2,    0
107650,20000730,    0,    0
107650,20000731,    0,    0
107650,20000801,    0,    0
107650,20000802,   42,    0
107650,20000803,   58,    0
107650,20000804,    0,    0
107650,20000805,    0,    0
107650,20000806,    0,    0
107650,20000807,    0,    0
107650,20000808,   56,    0
107650,20000809,    0,    0
107650,20000810,    0,    0
107650,20000811,    0,    0
107650,20000812,    0,    0
107650,20000813,   10,    0
107650,20000814,    0,    0
107650,20000815,    0,    0
107650,20000816,    1,    0
107650,20000817,   24,    0
107650,20000818,    6,    0
107650,20000819,    0,    0
107650,20000820,    0,    0
107650,20000821,    0,    0
107650,20000822,    0,    0
107650,20000823,    0,    0
107650,20000824,    0,    0
107650,20000825,   22,    0
107650,20000826,   38,    0
107650,20000827,   38,    0
107650,20000828,   12,    0
107650,20000829,    0,    0
107650,20000830,    0,    0
107650,20000831,   16,    0
107650,20000901,   46,    0
107650,20000902,    8,    0
107650,20000903,    0,    0
107650,20000904,    0,    0
107650,20000905,    4,    0
107650,20000906,    8,    0
107650,20000907,    0,    0
107650,20000908,   44,    0
107650,20000909,    2,    0
107650,20000910,    0,    0
107650,20000911,    0,    0
107650,20000912,    0,    0
107650,20000913,    0,    0
107650,20000914,  110,    0
107650,20000915,  196,    0
107650,20000916,    0,    0
107650,20000917,    0,    0
107650,20000918,  138,    0
107650,20000919,  164,    0
107650,20000920,    4,    0
107650,20000921,   10,    0
107650,20000922,    0,    0
107650,20000923,    0,    0
107650,20000924,  110,    0
107650,20000925,   68,    0
107650,20000926,    4,    0
107650,20000927,   54,    0
107650,20000928,   34,    0
107650,20000929,    0,    0
107650,20000930,   54,    0
107650,20001001,  100,    0
107650,20001002,    2,    0
107650,20001003,    8,    0
107650,20001004,    2,    0
107650,20001005,    8,    0
107650,20001006,   50,    0
107650,20001007,   86,    0
107650,20001008,    0,    0
107650,20001009,  240,    0
107650,20001010,   88,    0
107650,20001011,   38,    0
107650,20001012,   42,    0
107650,20001013,    0,    0
107650,20001014,    0,    0
107650,20001015,   28,    0
107650,20001016,   16,    0
107650,20001017,   50,    0
107650,20001018,   10,    0
107650,20001019,    0,    0
107650,20001020,  202,    0
107650,20001021,    2,    0
107650,20001022,    0,    0
107650,20001023,    2,    0
107650,20001024,    2,    0
107650,20001025,    0,    0
107650,20001026,   30,    0
107650,20001027,   90,    0
107650,20001028,   72,    0
107650,20001029,  366,    0
107650,20001030,   16,    0
107650,20001031,    4,    0
107650,20001101,   60,    0
107650,20001102,   52,    0
107650,20001103,    0,    0
107650,20001104,    0,    0
107650,20001105,  248,    0
107650,20001106,   54,    0
107650,20001107,   10,    0
107650,20001108,    0,    0
107650,20001109,    0,    0
107650,20001110,    8,    0
107650,20001111,   88,    0
107650,20001112,    2,    0
107650,20001113,    2,    0
107650,20001114,    4,    0
107650,20001115,   56,    0
107650,20001116,    1,    0
107650,20001117,    0,    0
107650,20001118,   32,    0
107650,20001119,    8,    0
107650,20001120,    2,    0
107650,20001121,   46,    0
107650,20001122,    2,    0
107650,20001123,   54,    0
107650,20001124,   14,    0
107650,20001125,   68,    0
107650,20001126,    0,    0
107650,20001127,   90,    0
107650,20001128,   12,    0
107650,20001129,    8,    0
107650,20001130,   74,    0
107650,20001201,   16,    0
107650,20001202,    2,    0
107650,20001203,   72,    0
107650,20001204,   46,    0
107650,20001205,   30,    0
107650,20001206,    4,    0
107650,20001207,  136,    0
107650,20001208,   22,    0
107650,20001209,   24,    0
107650,20001210,   60,    0
107650,20001211,   24,    0
107650,20001212,  100,    0
107650,20001213,    0,    0
107650,20001214,    6,    0
107650,20001215,    0,    0
107650,20001216,    2,    0
107650,20001217,    4,    0
107650,20001218,   28,    0
107650,20001219,    0,    0
107650,20001220,    0,    0
107650,20001221,    0,    0
107650,20001222,    0,    0
107650,20001223,   20,    0
107650,20001224,   62,    0
107650,20001225,    0,    0
107650,20001226,    0,    0
107650,20001227,   18,    0
107650,20001228,    0,    0
107650,20001229,    0,    0
107650,20001230,    0,    0
107650,20001231,   63,    0
107650,20010101,   32,    0
107650,20010102,   34,    0
107650,20010103,   80,    0
107650,20010104,   46,    0
107650,20010105,    0,    0
107650,20010106,    4,    0
107650,20010107,    0,    0
107650,20010108,    6,    0
107650,20010109,    0,    0
107650,20010110,    0,    0
107650,20010111,    0,    0
107650,20010112,    0,    0
107650,20010113,    0,    0
107650,20010114,    0,    0
107650,20010115,    0,    0
107650,20010116,    0,    0
107650,20010117,    0,    0
107650,20010118,    0,    0
107650,20010119,    0,    0
107650,20010120,   34,    0
107650,20010121,   44,    0
107650,20010122,   42,    0
107650,20010123,  180,    0
107650,20010124,   22,    0
107650,20010125,   12,    0
107650,20010126,  178,    0
107650,20010127,    0,    0
107650,20010128,    0,    0
107650,20010129,   12,    0
107650,20010130,   16,    0
107650,20010131,   10,    0
107650,20010201,   55,    0
107650,20010202,   36,    0
107650,20010203,   60,    0
107650,20010204,  104,    0
107650,20010205,   44,    0
107650,20010206,   18,    0
107650,20010207,  158,    0
107650,20010208,   24,    0
107650,20010209,    0,    0
107650,20010210,   10,    0
107650,20010211,    6,    0
107650,20010212,   88,    0
107650,20010213,    0,    0
107650,20010214,    0,    0
107650,20010215,    2,    0
107650,20010216,    0,    0
107650,20010217,    0,    0
107650,20010218,    0,    0
107650,20010219,    0,    0
107650,20010220,    0,    0
107650,20010221,    0,    0
107650,20010222,    4,    0
107650,20010223,    4,    0
107650,20010224,    3,    0
107650,20010225,    0,    0
107650,20010226,   48,    0
107650,20010227,    2,    0
107650,20010228,   30,    0
107650,20010301,    0,    0
107650,20010302,    2,    0
107650,20010303,    0,    0
107650,20010304,    0,    0
107650,20010305,    0,    0
107650,20010306,   62,    0
107650,20010307,    3,    0
107650,20010308,   70,    0
107650,20010309,    8,    0
107650,20010310,    4,    0
107650,20010311,   74,    0
107650,20010312,   42,    0
107650,20010313,    6,    0
107650,20010314,    4,    0
107650,20010315,   10,    0
107650,20010316,  110,    0
107650,20010317,   96,    0
107650,20010318,    6,    0
107650,20010319,    0,    0
107650,20010320,  112,    0
107650,20010321,   26,    0
107650,20010322,   68,    0
107650,20010323,   44,    0
107650,20010324,    0,    0
107650,20010325,    0,    0
107650,20010326,    0,    0
107650,20010327,  128,    0
107650,20010328,   68,    0
107650,20010329,    6,    0
107650,20010330,    4,    0
107650,20010331,    0,    0
107650,20010401,    0,    0
107650,20010402,   20,    0
107650,20010403,   62,    0
107650,20010404,   18,    0
107650,20010405,   58,    0
107650,20010406,    4,    0
107650,20010407,   12,    0
107650,20010408,  102,    0
107650,20010409,    2,    0
107650,20010410,    5,    0
107650,20010411,    0,    0
107650,20010412,    0,    0
107650,20010413,    0,    0
107650,20010414,   30,    0
107650,20010415,    6,    0
107650,20010416,    0,    0
107650,20010417,   12,    0
107650,20010418,    2,    0
107650,20010419,   14,    0
107650,20010420,    2,    0
107650,20010421,    0,    0
107650,20010422,   76,    0
107650,20010423,   12,    0
107650,20010424,   40,    0
107650,20010425,   24,    0
107650,20010426,    0,    0
107650,20010427,   36,    0
107650,20010428,  108,    0
107650,20010429,   20,    0
107650,20010430,    0,    0
107650,20010501,   32,    0
107650,20010502,   62,    0
107650,20010503,    0,    0
107650,20010504,    0,    0
107650,20010505,    0,    0
107650,20010506,    0,    0
107650,20010507,    0,    0
107650,20010508,    0,    0
107650,20010509,    2,    0
107650,20010510,    0,    0
107650,20010511,    0,    0
107650,20010512,    0,    0
107650,20010513,    2,    0
107650,20010514,    0,    0
107650,20010515,   58,    0
107650,20010516,   48,    0
107650,20010517,   56,    0
107650,20010518,    0,    0
107650,20010519,    0,    0
107650,20010520,    0,    0
107650,20010521,    0,    0
107650,20010522,    0,    0
107650,20010523,    0,    0
107650,20010524,    0,    0
107650,20010525,    0,    0
107650,20010526,    0,    0
107650,20010527,    0,    0
107650,20010528,    0,    0
107650,20010529,    0,    0
107650,20010530,    0,    0
107650,20010531,    0,    0
107650,20010601,    0,    0
107650,20010602,    6,    0
107650,20010603,    0,    0
107650,20010604,    0,    0
107650,20010605,    2,    0
107650,20010606,   14,    0
107650,20010607,    0,    0
107650,20010608,    0,    0
107650,20010609,   54,    0
107650,20010610,    6,    0
107650,20010611,    0,    0
107650,20010612,    0,    0
107650,20010613,    0,    0
107650,20010614,   12,    0
107650,20010615,  159,    0
107650,20010616,  128,    0
107650,20010617,    0,    0
107650,20010618,    0,    0
107650,20010619,    0,    0
107650,20010620,    0,    0
107650,20010621,    0,    0
107650,20010622,    0,    0
107650,20010623,    0,    0
107650,20010624,    0,    0
107650,20010625,    0,    0
107650,20010626,    0,    0
107650,20010627,    0,    0
107650,20010628,   10,    0
107650,20010629,    0,    0
107650,20010630,    0,    0
107650,20010701,    0,    0
107650,20010702,    0,    0
107650,20010703,    0,    0
107650,20010704,    0,    0
107650,20010705,   26,    0
107650,20010706,    0,    0
107650,20010707,   28,    0
107650,20010708,    2,    0
107650,20010709,   22,    0
107650,20010710,   18,    0
107650,20010711,    0,    0
107650,20010712,    4,    0
107650,20010713,  100,    0
107650,20010714,    6,    0
107650,20010715,    0,    0
107650,20010716,    0,    0
107650,20010717,   80,    0
107650,20010718,   42,    0
107650,20010719,    0,    0
107650,20010720,   22,    0
107650,20010721,    0,    0
107650,20010722,    2,    0
107650,20010723,    0,    0
107650,20010724,    0,    0
107650,20010725,    0,    0
107650,20010726,    0,    0
107650,20010727,    0,    0
107650,20010728,    0,    0
107650,20010729,    0,    0
107650,20010730,    0,    0
107650,20010731,    0,    0
107650,20010801,    0,    0
107650,20010802,  118,    0
107650,20010803,   14,    0
107650,20010804,  132,    0
107650,20010805,    0,    0
107650,20010806,    2,    0
107650,20010807,    0,    0
107650,20010808,    0,    0
107650,20010809,  120,    0
107650,20010810,    0,    0
107650,20010811,    8,    0
107650,20010812,   10,    0
107650,20010813,    0,    0
107650,20010814,    0,    0
107650,20010815,    2,    0
107650,20010816,    4,    0
107650,20010817,    0,    0
107650,20010818,  118,    0
107650,20010819,  100,    0
107650,20010820,    0,    0
107650,20010821,    0,    0
