 SOUID,    DATE,   SS, Q_SS
116439,19970716,   19,    0
116439,19970717,   11,    0
116439,19970718,   58,    0
116439,19970719,  117,    0
116439,19970720,  152,    0
116439,19970721,  143,    0
116439,19970722,  123,    0
116439,19970723,   81,    0
116439,19970724,   15,    0
116439,19970725,  121,    0
116439,19970726,   18,    0
116439,19970727,  109,    0
116439,19970728,  127,    0
116439,19970729,  141,    0
116439,19970730,   93,    0
116439,19970731,    0,    0
116439,19970801,   22,    0
116439,19970802,   96,    0
116439,19970803,    9,    0
116439,19970804,   25,    0
116439,19970805,   32,    0
116439,19970806,   34,    0
116439,19970807,   65,    0
116439,19970808,  121,    0
116439,19970809,  134,    0
116439,19970810,  117,    0
116439,19970811,   37,    0
116439,19970812,   52,    0
116439,19970813,   91,    0
116439,19970814,  129,    0
116439,19970815,  128,    0
116439,19970816,  113,    0
116439,19970817,   16,    0
116439,19970818,  102,    0
116439,19970819,  109,    0
116439,19970820,   39,    0
116439,19970821,   32,    0
116439,19970822,    6,    0
116439,19970823,   40,    0
116439,19970824,   37,    0
116439,19970825,   17,    0
116439,19970826,   96,    0
116439,19970827,   25,    0
116439,19970828,   61,    0
116439,19970829,   72,    0
116439,19970830,   35,    0
116439,19970831,   50,    0
116439,19970901,   72,    0
116439,19970902,  118,    0
116439,19970903,    0,    0
116439,19970904,  103,    0
116439,19970905,   10,    0
116439,19970906,  103,    0
116439,19970907,   50,    0
116439,19970908,  118,    0
116439,19970909,  117,    0
116439,19970910,  111,    0
116439,19970911,   21,    0
116439,19970912,   76,    0
116439,19970913,  112,    0
116439,19970914,   77,    0
116439,19970915,   40,    0
116439,19970916,   97,    0
116439,19970917,   59,    0
116439,19970918,   85,    0
116439,19970919,    0,    0
116439,19970920,   36,    0
116439,19970921,  104,    0
116439,19970922,  105,    0
116439,19970923,  104,    0
116439,19970924,   30,    0
116439,19970925,   21,    0
116439,19970926,   66,    0
116439,19970927,    1,    0
116439,19970928,   28,    0
116439,19970929,   37,    0
116439,19970930,    2,    0
116439,19971001,   75,    0
116439,19971002,  102,    0
116439,19971003,   40,    0
116439,19971004,   66,    0
116439,19971005,    5,    0
116439,19971006,   50,    0
116439,19971007,   50,    0
116439,19971008,    0,    0
116439,19971009,    9,    0
116439,19971010,   89,    0
116439,19971011,    0,    0
116439,19971012,   79,    0
116439,19971013,   42,    0
116439,19971014,    1,    0
116439,19971015,    0,    0
116439,19971016,    0,    0
116439,19971017,   59,    0
116439,19971018,   97,    0
116439,19971019,   72,    0
116439,19971020,    0,    0
116439,19971021,   94,    0
116439,19971022,   90,    0
116439,19971023,   76,    0
116439,19971024,   62,    0
116439,19971025,   92,    0
116439,19971026,   69,    0
116439,19971027,   22,    0
116439,19971028,   95,    0
116439,19971029,   91,    0
116439,19971030,   46,    0
116439,19971031,   87,    0
116439,19971101,   85,    0
116439,19971102,   29,    0
116439,19971103,   18,    0
116439,19971104,   31,    0
116439,19971105,   47,    0
116439,19971106,    0,    0
116439,19971107,   26,    0
116439,19971108,   47,    0
116439,19971109,   21,    0
116439,19971110,   54,    0
116439,19971111,   43,    0
116439,19971112,   64,    0
116439,19971113,   14,    0
116439,19971114,    3,    0
116439,19971115,    0,    0
116439,19971116,    0,    0
116439,19971117,    0,    0
116439,19971118,    0,    0
116439,19971119,    3,    0
116439,19971120,   13,    0
116439,19971121,   25,    0
116439,19971122,   42,    0
116439,19971123,   41,    0
116439,19971124,    0,    0
116439,19971125,    0,    0
116439,19971126,    0,    0
116439,19971127,    0,    0
116439,19971128,   30,    0
116439,19971129,   37,    0
116439,19971130,    0,    0
116439,19971201,    2,    0
116439,19971202,    3,    0
116439,19971203,    0,    0
116439,19971204,   42,    0
116439,19971205,   21,    0
116439,19971206,   14,    0
116439,19971207,    2,    0
116439,19971208,   35,    0
116439,19971209,    6,    0
116439,19971210,   28,    0
116439,19971211,   22,    0
116439,19971212,   65,    0
116439,19971213,   34,    0
116439,19971214,   66,    0
116439,19971215,    2,    0
116439,19971216,    0,    0
116439,19971217,    0,    0
116439,19971218,    0,    0
116439,19971219,    0,    0
116439,19971220,    0,    0
116439,19971221,    0,    0
116439,19971222,    0,    0
116439,19971223,    2,    0
116439,19971224,    0,    0
116439,19971225,    1,    0
116439,19971226,   21,    0
116439,19971227,   22,    0
116439,19971228,    2,    0
116439,19971229,    9,    0
116439,19971230,   21,    0
116439,19971231,   60,    0
116439,19980101,   35,    0
116439,19980102,    9,    0
116439,19980103,   23,    0
116439,19980104,    1,    0
116439,19980105,   26,    0
116439,19980106,    5,    0
116439,19980107,   42,    0
116439,19980108,    2,    0
116439,19980109,   47,    0
116439,19980110,   63,    0
116439,19980111,    6,    0
116439,19980112,    0,    0
116439,19980113,   24,    0
116439,19980114,   42,    0
116439,19980115,   29,    0
116439,19980116,   38,    0
116439,19980117,   22,    0
116439,19980118,    1,    0
116439,19980119,    1,    0
116439,19980120,   46,    0
116439,19980121,    3,    0
116439,19980122,    0,    0
116439,19980123,    1,    0
116439,19980124,   51,    0
116439,19980125,    0,    0
116439,19980126,   57,    0
116439,19980127,    0,    0
116439,19980128,   36,    0
116439,19980129,    9,    0
116439,19980130,   33,    0
116439,19980131,    0,    0
116439,19980201,   50,    0
116439,19980202,   62,    0
116439,19980203,   62,    0
116439,19980204,   75,    0
116439,19980205,   30,    0
116439,19980206,    0,    0
116439,19980207,   59,    0
116439,19980208,   47,    0
116439,19980209,   25,    0
116439,19980210,   18,    0
116439,19980211,   29,    0
116439,19980212,   19,    0
116439,19980213,   85,    0
116439,19980214,   85,    0
116439,19980215,   36,    0
116439,19980216,   34,    0
116439,19980217,   80,    0
116439,19980218,   59,    0
116439,19980219,    0,    0
116439,19980220,   11,    0
116439,19980221,    9,    0
116439,19980222,   78,    0
116439,19980223,    0,    0
116439,19980224,   20,    0
116439,19980225,   80,    0
116439,19980226,    0,    0
116439,19980227,    1,    0
116439,19980228,   77,    0
116439,19980301,   47,    0
116439,19980302,    8,    0
116439,19980303,    0,    0
116439,19980304,   48,    0
116439,19980305,   68,    0
116439,19980306,    0,    0
116439,19980307,   56,    0
116439,19980308,   44,    0
116439,19980309,  103,    0
116439,19980310,    0,    0
116439,19980311,   34,    0
116439,19980312,   30,    0
116439,19980313,    0,    0
116439,19980314,   29,    0
116439,19980315,    0,    0
116439,19980316,    0,    0
116439,19980317,    3,    0
116439,19980318,   69,    0
116439,19980319,   97,    0
116439,19980320,   63,    0
116439,19980321,    0,    0
116439,19980322,   49,    0
116439,19980323,    1,    0
116439,19980324,   22,    0
116439,19980325,    0,    0
116439,19980326,    0,    0
116439,19980327,    0,    0
116439,19980328,   25,    0
116439,19980329,    0,    0
116439,19980330,   12,    0
116439,19980331,   41,    0
116439,19980401,    0,    0
116439,19980402,   35,    0
116439,19980403,   70,    0
116439,19980404,   52,    0
116439,19980405,   50,    0
116439,19980406,   54,    0
116439,19980407,   49,    0
116439,19980408,   47,    0
116439,19980409,    7,    0
116439,19980410,    1,    0
116439,19980411,    7,    0
116439,19980412,   99,    0
116439,19980413,   82,    0
116439,19980414,   17,    0
116439,19980415,    0,    0
116439,19980416,   15,    0
116439,19980417,    0,    0
116439,19980418,   13,    0
116439,19980419,   13,    0
116439,19980420,   76,    0
116439,19980421,    1,    0
116439,19980422,   59,    0
116439,19980423,   13,    0
116439,19980424,   26,    0
116439,19980425,   50,    0
116439,19980426,   98,    0
116439,19980427,   64,    0
116439,19980428,   76,    0
116439,19980429,   45,    0
116439,19980430,   35,    0
116439,19980501,    0,    0
116439,19980502,  101,    0
116439,19980503,   65,    0
116439,19980504,   82,    0
116439,19980505,   12,    0
116439,19980506,   39,    0
116439,19980507,   18,    0
116439,19980508,   74,    0
116439,19980509,  133,    0
116439,19980510,   88,    0
116439,19980511,   75,    0
116439,19980512,   79,    0
116439,19980513,   92,    0
116439,19980514,   14,    0
116439,19980515,  135,    0
116439,19980516,  144,    0
116439,19980517,  144,    0
116439,19980518,  107,    0
116439,19980519,  141,    0
116439,19980520,  134,    0
116439,19980521,   58,    0
116439,19980522,   73,    0
116439,19980523,    7,    0
116439,19980524,   27,    0
116439,19980525,   26,    0
116439,19980526,   12,    0
116439,19980527,    4,    0
116439,19980528,   43,    0
116439,19980529,  127,    0
116439,19980530,  143,    0
116439,19980531,   85,    0
116439,19980601,   85,    0
116439,19980602,   62,    0
116439,19980603,   69,    0
116439,19980604,    5,    0
116439,19980605,   31,    0
116439,19980606,   57,    0
116439,19980607,  102,    0
116439,19980608,   23,    0
116439,19980609,   31,    0
116439,19980610,   47,    0
116439,19980611,    3,    0
116439,19980612,  126,    0
116439,19980613,    1,    0
116439,19980614,   29,    0
116439,19980615,   28,    0
116439,19980616,   43,    0
116439,19980617,   30,    0
116439,19980618,    0,    0
116439,19980619,   72,    0
116439,19980620,   73,    0
116439,19980621,  126,    0
116439,19980622,  114,    0
116439,19980623,    3,    0
116439,19980624,   92,    0
116439,19980625,   65,    0
116439,19980626,    3,    0
116439,19980627,   70,    0
116439,19980628,  124,    0
116439,19980629,   13,    0
116439,19980630,   57,    0
116439,19980701,   94,    0
116439,19980702,    1,    0
116439,19980703,   37,    0
116439,19980704,    8,    0
116439,19980705,   91,    0
116439,19980706,    0,    0
116439,19980707,   52,    0
116439,19980708,   59,    0
116439,19980709,    4,    0
116439,19980710,   22,    0
116439,19980711,    1,    0
116439,19980712,    4,    0
116439,19980713,  128,    0
116439,19980714,   76,    0
116439,19980715,   34,    0
116439,19980716,   59,    0
116439,19980717,   81,    0
116439,19980718,  103,    0
116439,19980719,   92,    0
116439,19980720,  106,    0
116439,19980721,   85,    0
116439,19980722,   93,    0
116439,19980723,   86,    0
116439,19980724,  115,    0
116439,19980725,  106,    0
116439,19980726,   56,    0
116439,19980727,   45,    0
116439,19980728,   18,    0
116439,19980729,   31,    0
116439,19980730,   85,    0
116439,19980731,   71,    0
116439,19980801,   64,    0
116439,19980802,   81,    0
116439,19980803,    0,    0
116439,19980804,  143,    0
116439,19980805,  142,    0
116439,19980806,  134,    0
116439,19980807,  137,    0
116439,19980808,  139,    0
116439,19980809,   81,    0
116439,19980810,  119,    0
116439,19980811,  136,    0
116439,19980812,  120,    0
116439,19980813,   80,    0
116439,19980814,   80,    0
116439,19980815,  101,    0
116439,19980816,  113,    0
116439,19980817,   66,    0
116439,19980818,   72,    0
116439,19980819,  109,    0
116439,19980820,   52,    0
116439,19980821,   80,    0
116439,19980822,   75,    0
116439,19980823,    0,    0
116439,19980824,   31,    0
116439,19980825,   84,    0
116439,19980826,    1,    0
116439,19980827,  109,    0
116439,19980828,   68,    0
116439,19980829,   99,    0
116439,19980830,   33,    0
116439,19980831,   77,    0
116439,19980901,   56,    0
116439,19980902,   21,    0
116439,19980903,   63,    0
116439,19980904,   10,    0
116439,19980905,   28,    0
116439,19980906,   31,    0
116439,19980907,   96,    0
116439,19980908,   51,    0
116439,19980909,   47,    0
116439,19980910,   78,    0
116439,19980911,   66,    0
116439,19980912,   53,    0
116439,19980913,   77,    0
116439,19980914,   88,    0
116439,19980915,    9,    0
116439,19980916,   86,    0
116439,19980917,   79,    0
116439,19980918,    9,    0
116439,19980919,   50,    0
116439,19980920,   83,    0
116439,19980921,   75,    0
116439,19980922,    8,    0
116439,19980923,  100,    0
116439,19980924,   69,    0
116439,19980925,   68,    0
116439,19980926,    8,    0
116439,19980927,   12,    0
116439,19980928,    2,    0
116439,19980929,    0,    0
116439,19980930,   68,    0
116439,19981001,   40,    0
116439,19981002,    2,    0
116439,19981003,   27,    0
116439,19981004,   28,    0
116439,19981005,    8,    0
116439,19981006,    0,    0
116439,19981007,    1,    0
116439,19981008,    0,    0
116439,19981009,   29,    0
116439,19981010,   18,    0
116439,19981011,   64,    0
116439,19981012,   87,    0
116439,19981013,    0,    0
116439,19981014,   19,    0
116439,19981015,   86,    0
116439,19981016,    1,    0
116439,19981017,   58,    0
116439,19981018,   91,    0
116439,19981019,   79,    0
116439,19981020,   18,    0
116439,19981021,   19,    0
116439,19981022,    1,    0
116439,19981023,   19,    0
116439,19981024,    0,    0
116439,19981025,   64,    0
116439,19981026,   49,    0
116439,19981027,    8,    0
116439,19981028,   25,    0
116439,19981029,   74,    0
116439,19981030,   52,    0
116439,19981031,    0,    0
116439,19981101,   73,    0
116439,19981102,    0,    0
116439,19981103,   11,    0
116439,19981104,   32,    0
116439,19981105,   31,    0
116439,19981106,   46,    0
116439,19981107,   26,    0
116439,19981108,   11,    0
116439,19981109,   59,    0
116439,19981110,   81,    0
116439,19981111,   70,    0
116439,19981112,   19,    0
116439,19981113,    0,    0
116439,19981114,   25,    0
116439,19981115,   12,    0
116439,19981116,   61,    0
116439,19981117,   65,    0
116439,19981118,   25,    0
116439,19981119,    0,    0
116439,19981120,    9,    0
116439,19981121,   12,    0
116439,19981122,   12,    0
116439,19981123,   19,    0
116439,19981124,    0,    0
116439,19981125,    0,    0
116439,19981126,    0,    0
116439,19981127,    0,    0
116439,19981128,    0,    0
116439,19981129,   71,    0
116439,19981130,   15,    0
116439,19981201,    0,    0
116439,19981202,   35,    0
116439,19981203,    0,    0
116439,19981204,   48,    0
116439,19981205,   10,    0
116439,19981206,   69,    0
116439,19981207,    0,    0
116439,19981208,    0,    0
116439,19981209,   16,    0
116439,19981210,    5,    0
116439,19981211,    0,    0
116439,19981212,    3,    0
116439,19981213,    3,    0
116439,19981214,    1,    0
116439,19981215,    0,    0
116439,19981216,   32,    0
116439,19981217,    0,    0
116439,19981218,   23,    0
116439,19981219,   37,    0
116439,19981220,   60,    0
116439,19981221,    8,    0
116439,19981222,    0,    0
116439,19981223,    0,    0
116439,19981224,   41,    0
116439,19981225,    0,    0
116439,19981226,    0,    0
116439,19981227,    0,    0
116439,19981228,   32,    0
116439,19981229,    0,    0
116439,19981230,    1,    0
116439,19981231,    0,    0
116439,19990101,   36,    0
116439,19990102,   59,    0
116439,19990103,   27,    0
116439,19990104,    8,    0
116439,19990105,   25,    0
116439,19990106,   30,    0
116439,19990107,   12,    0
116439,19990108,   18,    0
116439,19990109,   14,    0
116439,19990110,   33,    0
116439,19990111,    9,    0
116439,19990112,    0,    0
116439,19990113,    1,    0
116439,19990114,   60,    0
116439,19990115,    0,    0
116439,19990116,   11,    0
116439,19990117,   61,    0
116439,19990118,   29,    0
116439,19990119,    0,    0
116439,19990120,    0,    0
116439,19990121,    1,    0
116439,19990122,    0,    0
116439,19990123,    5,    0
116439,19990124,   11,    0
116439,19990125,    7,    0
116439,19990126,   13,    0
116439,19990127,   39,    0
116439,19990128,   28,    0
116439,19990129,    0,    0
116439,19990130,    0,    0
116439,19990131,    0,    0
116439,19990201,    0,    0
116439,19990202,   44,    0
116439,19990203,    0,    0
116439,19990204,   21,    0
116439,19990205,    9,    0
116439,19990206,    7,    0
116439,19990207,   74,    0
116439,19990208,    0,    0
116439,19990209,   82,    0
116439,19990210,   66,    0
116439,19990211,   45,    0
116439,19990212,    3,    0
116439,19990213,   87,    0
116439,19990214,    7,    0
116439,19990215,   54,    0
116439,19990216,   57,    0
116439,19990217,   25,    0
116439,19990218,    4,    0
116439,19990219,    0,    0
116439,19990220,   66,    0
116439,19990221,   27,    0
116439,19990222,   73,    0
116439,19990223,   72,    0
116439,19990224,    1,    0
116439,19990225,    0,    0
116439,19990226,    0,    0
116439,19990227,   42,    0
116439,19990228,   35,    0
116439,19990301,    1,    0
116439,19990302,    5,    0
116439,19990303,   43,    0
116439,19990304,    7,    0
116439,19990305,    5,    0
116439,19990306,   22,    0
116439,19990307,    0,    0
116439,19990308,   32,    0
116439,19990309,   48,    0
116439,19990310,   34,    0
116439,19990311,    2,    0
116439,19990312,   21,    0
116439,19990313,   61,    0
116439,19990314,   96,    0
116439,19990315,   77,    0
116439,19990316,   93,    0
116439,19990317,   98,    0
116439,19990318,   43,    0
116439,19990319,   18,    0
116439,19990320,   36,    0
116439,19990321,   26,    0
116439,19990322,   64,    0
116439,19990323,   63,    0
116439,19990324,    0,    0
116439,19990325,    3,    0
116439,19990326,   21,    0
116439,19990327,  111,    0
116439,19990328,   97,    0
116439,19990329,    2,    0
116439,19990330,    0,    0
116439,19990331,   96,    0
116439,19990401,  104,    0
116439,19990402,   60,    0
116439,19990403,    0,    0
116439,19990404,   16,    0
116439,19990405,    2,    0
116439,19990406,   42,    0
116439,19990407,   11,    0
116439,19990408,   67,    0
116439,19990409,   28,    0
116439,19990410,   17,    0
116439,19990411,  102,    0
116439,19990412,   31,    0
116439,19990413,   75,    0
116439,19990414,   75,    0
116439,19990415,   98,    0
116439,19990416,   61,    0
116439,19990417,   93,    0
116439,19990418,   86,    0
116439,19990419,   53,    0
116439,19990420,    0,    0
116439,19990421,   39,    0
116439,19990422,   62,    0
116439,19990423,    0,    0
116439,19990424,   47,    0
116439,19990425,   23,    0
116439,19990426,   19,    0
116439,19990427,  106,    0
116439,19990428,  136,    0
116439,19990429,   98,    0
116439,19990430,  127,    0
116439,19990501,   83,    0
116439,19990502,   61,    0
116439,19990503,  100,    0
116439,19990504,   45,    0
116439,19990505,   37,    0
116439,19990506,   52,    0
116439,19990507,    6,    0
116439,19990508,   29,    0
116439,19990509,   61,    0
116439,19990510,  106,    0
116439,19990511,  101,    0
116439,19990512,   44,    0
116439,19990513,   44,    0
116439,19990514,   69,    0
116439,19990515,   16,    0
116439,19990516,   79,    0
116439,19990517,   66,    0
116439,19990518,    0,    0
116439,19990519,   82,    0
116439,19990520,   68,    0
116439,19990521,   52,    0
116439,19990522,  129,    0
116439,19990523,   13,    0
116439,19990524,    3,    0
116439,19990525,  142,    0
116439,19990526,   69,    0
116439,19990527,  108,    0
116439,19990528,   84,    0
116439,19990529,   89,    0
116439,19990530,    0,    0
116439,19990531,   11,    0
116439,19990601,  132,    0
116439,19990602,   19,    0
116439,19990603,   34,    0
116439,19990604,   38,    0
116439,19990605,   87,    0
116439,19990606,   78,    0
116439,19990607,   47,    0
116439,19990608,  116,    0
116439,19990609,  142,    0
116439,19990610,   42,    0
116439,19990611,   15,    0
116439,19990612,    1,    0
116439,19990613,  108,    0
116439,19990614,   77,    0
116439,19990615,  137,    0
116439,19990616,  144,    0
116439,19990617,   90,    0
116439,19990618,  153,    0
116439,19990619,   62,    0
116439,19990620,   92,    0
116439,19990621,   96,    0
116439,19990622,   78,    0
116439,19990623,   59,    0
116439,19990624,   74,    0
116439,19990625,  155,    0
116439,19990626,  110,    0
116439,19990627,   40,    0
116439,19990628,   85,    0
116439,19990629,    0,    0
116439,19990630,   80,    0
116439,19990701,   22,    0
116439,19990702,  108,    0
116439,19990703,   50,    0
116439,19990704,   16,    0
116439,19990705,   79,    0
116439,19990706,   87,    0
116439,19990707,   75,    0
116439,19990708,  118,    0
116439,19990709,   55,    0
116439,19990710,  140,    0
116439,19990711,  144,    0
116439,19990712,  123,    0
116439,19990713,   85,    0
116439,19990714,   69,    0
116439,19990715,   76,    0
116439,19990716,   37,    0
116439,19990717,   86,    0
116439,19990718,  149,    0
116439,19990719,   74,    0
116439,19990720,   76,    0
116439,19990721,   59,    0
116439,19990722,    5,    0
116439,19990723,  134,    0
116439,19990724,  141,    0
116439,19990725,   74,    0
116439,19990726,   87,    0
116439,19990727,  146,    0
116439,19990728,   96,    0
116439,19990729,  106,    0
116439,19990730,  125,    0
116439,19990731,  117,    0
116439,19990801,  131,    0
116439,19990802,   93,    0
116439,19990803,   23,    0
116439,19990804,   60,    0
116439,19990805,  105,    0
116439,19990806,   53,    0
116439,19990807,   60,    0
116439,19990808,   25,    0
116439,19990809,   37,    0
116439,19990810,    1,    0
116439,19990811,   67,    0
116439,19990812,   20,    0
116439,19990813,   14,    0
116439,19990814,   88,    0
116439,19990815,   73,    0
116439,19990816,   53,    0
116439,19990817,    2,    0
116439,19990818,   62,    0
116439,19990819,   92,    0
116439,19990820,  115,    0
116439,19990821,  135,    0
116439,19990822,   57,    0
116439,19990823,   92,    0
116439,19990824,    0,    0
116439,19990825,   22,    0
116439,19990826,   69,    0
116439,19990827,   93,    0
116439,19990828,  115,    0
116439,19990829,   80,    0
116439,19990830,  100,    0
116439,19990831,   61,    0
116439,19990901,   83,    0
116439,19990902,  120,    0
116439,19990903,  114,    0
116439,19990904,   98,    0
116439,19990905,   90,    0
116439,19990906,  103,    0
116439,19990907,   64,    0
116439,19990908,   30,    0
116439,19990909,   83,    0
116439,19990910,   95,    0
116439,19990911,   65,    0
116439,19990912,   44,    0
116439,19990913,   52,    0
116439,19990914,    0,    0
116439,19990915,    0,    0
116439,19990916,   24,    0
116439,19990917,   88,    0
116439,19990918,   35,    0
116439,19990919,    0,    0
116439,19990920,    1,    0
116439,19990921,   76,    0
116439,19990922,   24,    0
116439,19990923,   54,    0
116439,19990924,   40,    0
116439,19990925,   49,    0
116439,19990926,   48,    0
116439,19990927,   28,    0
116439,19990928,   55,    0
116439,19990929,   44,    0
116439,19990930,   43,    0
116439,19991001,    8,    0
116439,19991002,   83,    0
116439,19991003,   60,    0
116439,19991004,   84,    0
116439,19991005,  100,    0
116439,19991006,   99,    0
116439,19991007,    1,    0
116439,19991008,    8,    0
116439,19991009,   17,    0
116439,19991010,   18,    0
116439,19991011,   83,    0
116439,19991012,   90,    0
116439,19991013,   96,    0
116439,19991014,   94,    0
116439,19991015,   53,    0
116439,19991016,   77,    0
116439,19991017,   94,    0
116439,19991018,   91,    0
116439,19991019,   88,    0
116439,19991020,    0,    0
116439,19991021,    0,    0
116439,19991022,    3,    0
116439,19991023,    6,    0
116439,19991024,    2,    0
116439,19991025,   55,    0
116439,19991026,   48,    0
116439,19991027,   76,    0
116439,19991028,   70,    0
116439,19991029,    7,    0
116439,19991030,   14,    0
116439,19991031,   80,    0
116439,19991101,    0,    0
116439,19991102,   70,    0
116439,19991103,   27,    0
116439,19991104,   27,    0
116439,19991105,    1,    0
116439,19991106,   68,    0
116439,19991107,   34,    0
116439,19991108,    0,    0
116439,19991109,   40,    0
116439,19991110,   11,    0
116439,19991111,    1,    0
116439,19991112,   36,    0
116439,19991113,   52,    0
116439,19991114,    3,    0
116439,19991115,   30,    0
116439,19991116,   54,    0
116439,19991117,   79,    0
116439,19991118,   65,    0
116439,19991119,   41,    0
116439,19991120,   17,    0
116439,19991121,    8,    0
116439,19991122,    0,    0
116439,19991123,    1,    0
116439,19991124,    2,    0
116439,19991125,   54,    0
116439,19991126,    1,    0
116439,19991127,   47,    0
116439,19991128,   20,    0
116439,19991129,    0,    0
116439,19991130,    1,    0
116439,19991201,   22,    0
116439,19991202,   48,    0
116439,19991203,    9,    0
116439,19991204,   66,    0
116439,19991205,   53,    0
116439,19991206,    0,    0
116439,19991207,   25,    0
116439,19991208,    0,    0
116439,19991209,   67,    0
116439,19991210,   30,    0
116439,19991211,    0,    0
116439,19991212,    1,    0
116439,19991213,    9,    0
116439,19991214,   44,    0
116439,19991215,   53,    0
116439,19991216,   52,    0
116439,19991217,    0,    0
116439,19991218,    0,    0
116439,19991219,   74,    0
116439,19991220,   41,    0
116439,19991221,    0,    0
116439,19991222,    0,    0
116439,19991223,   54,    0
116439,19991224,    0,    0
116439,19991225,   15,    0
116439,19991226,   37,    0
116439,19991227,    4,    0
116439,19991228,    0,    0
116439,19991229,   49,    0
116439,19991230,    0,    0
116439,19991231,    0,    0
116439,20000101,    4,    0
116439,20000102,    7,    0
116439,20000103,    0,    0
116439,20000104,   29,    0
116439,20000105,   13,    0
116439,20000106,    6,    0
116439,20000107,   22,    0
116439,20000108,   64,    0
116439,20000109,   71,    0
116439,20000110,   37,    0
116439,20000111,    1,    0
116439,20000112,    0,    0
116439,20000113,    0,    0
116439,20000114,   42,    0
116439,20000115,    9,    0
116439,20000116,   39,    0
116439,20000117,   38,    0
116439,20000118,    0,    0
116439,20000119,    6,    0
116439,20000120,    0,    0
116439,20000121,   62,    0
116439,20000122,   21,    0
116439,20000123,   54,    0
116439,20000124,   60,    0
116439,20000125,    8,    0
116439,20000126,   72,    0
116439,20000127,   81,    0
116439,20000128,    1,    0
116439,20000129,   33,    0
116439,20000130,    3,    0
116439,20000131,    3,    0
116439,20000201,    0,    0
116439,20000202,   69,    0
116439,20000203,    5,    0
116439,20000204,    0,    0
116439,20000205,   18,    0
116439,20000206,    1,    0
116439,20000207,    0,    0
116439,20000208,   36,    0
116439,20000209,   26,    0
116439,20000210,   20,    0
116439,20000211,   62,    0
116439,20000212,   34,    0
116439,20000213,   85,    0
116439,20000214,   12,    0
116439,20000215,   22,    0
116439,20000216,   78,    0
116439,20000217,   72,    0
116439,20000218,   35,    0
116439,20000219,   52,    0
116439,20000220,   82,    0
116439,20000221,   59,    0
116439,20000222,   37,    0
116439,20000223,    1,    0
116439,20000224,   15,    0
116439,20000225,   93,    0
116439,20000226,   64,    0
116439,20000227,    0,    0
116439,20000228,   46,    0
116439,20000229,    1,    0
116439,20000301,   69,    0
116439,20000302,    1,    0
116439,20000303,   59,    0
116439,20000304,   91,    0
116439,20000305,   60,    0
116439,20000306,    0,    0
116439,20000307,   20,    0
116439,20000308,    0,    0
116439,20000309,   31,    0
116439,20000310,   27,    0
116439,20000311,   57,    0
116439,20000312,   89,    0
116439,20000313,   10,    0
116439,20000314,   22,    0
116439,20000315,   99,    0
116439,20000316,    1,    0
116439,20000317,    0,    0
116439,20000318,   68,    0
116439,20000319,   88,    0
116439,20000320,   23,    0
116439,20000321,   75,    0
116439,20000322,   44,    0
116439,20000323,    0,    0
116439,20000324,   50,    0
116439,20000325,   67,    0
116439,20000326,   65,    0
116439,20000327,   61,    0
116439,20000328,    3,    0
116439,20000329,    0,    0
116439,20000330,    0,    0
116439,20000331,   24,    0
116439,20000401,   28,    0
116439,20000402,    6,    0
116439,20000403,    0,    0
116439,20000404,    0,    0
116439,20000405,   59,    0
116439,20000406,  120,    0
116439,20000407,  109,    0
116439,20000408,  112,    0
116439,20000409,   96,    0
116439,20000410,  106,    0
116439,20000411,    0,    0
116439,20000412,    0,    0
116439,20000413,   22,    0
116439,20000414,   10,    0
116439,20000415,    0,    0
116439,20000416,   77,    0
116439,20000417,   49,    0
116439,20000418,    6,    0
116439,20000419,   92,    0
116439,20000420,    3,    0
116439,20000421,   51,    0
116439,20000422,   69,    0
116439,20000423,   16,    0
116439,20000424,   59,    0
116439,20000425,   11,    0
116439,20000426,   48,    0
116439,20000427,   33,    0
116439,20000428,    0,    0
116439,20000429,  133,    0
116439,20000430,   43,    0
116439,20000501,   50,    0
116439,20000502,   40,    0
116439,20000503,    0,    0
116439,20000504,    1,    0
116439,20000505,  100,    0
116439,20000506,  111,    0
116439,20000507,   76,    0
116439,20000508,   39,    0
116439,20000509,   73,    0
116439,20000510,    8,    0
116439,20000511,   37,    0
116439,20000512,   41,    0
116439,20000513,   93,    0
116439,20000514,  134,    0
116439,20000515,  126,    0
116439,20000516,  115,    0
116439,20000517,   40,    0
116439,20000518,   82,    0
116439,20000519,   71,    0
116439,20000520,   64,    0
116439,20000521,   48,    0
116439,20000522,  121,    0
116439,20000523,    0,    0
116439,20000524,   38,    0
116439,20000525,  122,    0
116439,20000526,    0,    0
116439,20000527,  102,    0
116439,20000528,   64,    0
116439,20000529,  125,    0
116439,20000530,   23,    0
116439,20000531,   85,    0
116439,20000601,   33,    0
116439,20000602,    4,    0
116439,20000603,   89,    0
116439,20000604,   74,    0
116439,20000605,    1,    0
116439,20000606,   74,    0
116439,20000607,  114,    0
116439,20000608,  110,    0
116439,20000609,   41,    0
116439,20000610,  130,    0
116439,20000611,   89,    0
116439,20000612,  121,    0
116439,20000613,   58,    0
116439,20000614,   13,    0
116439,20000615,    8,    0
116439,20000616,   10,    0
116439,20000617,  132,    0
116439,20000618,  151,    0
116439,20000619,  128,    0
116439,20000620,    2,    0
116439,20000621,   52,    0
116439,20000622,   44,    0
116439,20000623,   32,    0
116439,20000624,    1,    0
